lat,lon,esi
37.099999999999994,102.70000000000034,0.3285792076139882
37.099999999999994,102.85000000000035,0.3285792076139882
37.099999999999994,103.00000000000036,0.3268675446913826
37.099999999999994,103.15000000000036,0.3268675446913826
37.099999999999994,103.30000000000037,0.3268675446913826
37.099999999999994,103.45000000000037,0.3268675446913826
37.24999999999999,93.7,0.04636743280955439
37.24999999999999,93.85000000000001,0.04636743280955439
37.24999999999999,94.00000000000001,0.04859286754522249
37.24999999999999,94.15000000000002,0.04859286754522249
37.24999999999999,94.30000000000003,0.04859286754522249
37.24999999999999,94.45000000000003,0.04859286754522249
37.24999999999999,94.60000000000004,0.05187731094052266
37.24999999999999,94.75000000000004,0.05187731094052266
37.24999999999999,94.90000000000005,0.05187731094052266
37.24999999999999,95.05000000000005,0.051147657497753955
37.24999999999999,95.20000000000006,0.051147657497753955
37.24999999999999,95.35000000000007,0.051147657497753955
37.24999999999999,95.50000000000007,0.051402453060600005
37.24999999999999,95.65000000000008,0.051402453060600005
37.24999999999999,95.80000000000008,0.051402453060600005
37.24999999999999,95.95000000000009,0.051402453060600005
37.24999999999999,96.1000000000001,0.051112824329396116
37.24999999999999,96.2500000000001,0.051112824329396116
37.24999999999999,96.4000000000001,0.051112824329396116
37.24999999999999,96.55000000000011,0.06272623942113323
37.24999999999999,96.70000000000012,0.06272623942113323
37.24999999999999,96.85000000000012,0.06272623942113323
37.24999999999999,97.00000000000013,0.30215535560269885
37.24999999999999,97.15000000000013,0.07087486932783188
37.24999999999999,97.30000000000014,0.07087486932783188
37.24999999999999,97.45000000000014,0.07087486932783188
37.24999999999999,97.60000000000015,0.30355542633324484
37.24999999999999,97.75000000000016,0.30355542633324484
37.24999999999999,97.90000000000016,0.30355542633324484
37.24999999999999,98.05000000000017,0.2992232528513185
37.24999999999999,98.20000000000017,0.2992232528513185
37.24999999999999,98.35000000000018,0.2992232528513185
37.24999999999999,98.50000000000018,0.29984724325567763
37.24999999999999,98.65000000000019,0.29984724325567763
37.24999999999999,98.8000000000002,0.29984724325567763
37.24999999999999,98.9500000000002,0.29984724325567763
37.24999999999999,99.10000000000021,0.30896732151524403
37.24999999999999,99.25000000000021,0.30896732151524403
37.24999999999999,99.40000000000022,0.30896732151524403
37.24999999999999,99.55000000000022,0.3173362415619444
37.24999999999999,99.70000000000023,0.3173362415619444
37.24999999999999,99.85000000000024,0.3173362415619444
37.24999999999999,100.00000000000024,0.32661219773521044
37.24999999999999,100.15000000000025,0.32661219773521044
37.24999999999999,100.30000000000025,0.32661219773521044
37.24999999999999,100.45000000000026,0.32661219773521044
37.24999999999999,100.60000000000026,0.32611573918397724
37.24999999999999,100.75000000000027,0.32611573918397724
37.24999999999999,100.90000000000028,0.32611573918397724
37.24999999999999,101.05000000000028,0.3315106774204942
37.24999999999999,101.20000000000029,0.3315106774204942
37.24999999999999,101.35000000000029,0.3315106774204942
37.24999999999999,101.5000000000003,0.3379508433736002
37.24999999999999,101.6500000000003,0.3379508433736002
37.24999999999999,101.80000000000031,0.3379508433736002
37.24999999999999,101.95000000000032,0.5469872231936224
37.24999999999999,102.10000000000032,0.3305643720478526
37.24999999999999,102.25000000000033,0.3305643720478526
37.24999999999999,102.40000000000033,0.3305643720478526
37.24999999999999,102.55000000000034,0.3285792076139882
37.24999999999999,102.70000000000034,0.3285792076139882
37.24999999999999,102.85000000000035,0.09729872133912124
37.24999999999999,103.00000000000036,0.3268675446913826
37.24999999999999,103.15000000000036,0.5359039245114048
37.24999999999999,103.30000000000037,0.3268675446913826
37.24999999999999,103.45000000000037,0.3268675446913826
37.39999999999999,93.7,0.04636743280955439
37.39999999999999,93.85000000000001,0.04636743280955439
37.39999999999999,94.00000000000001,0.04859286754522249
37.39999999999999,94.15000000000002,0.04859286754522249
37.39999999999999,94.30000000000003,0.04859286754522249
37.39999999999999,94.45000000000003,0.04859286754522249
37.39999999999999,94.60000000000004,0.05187731094052266
37.39999999999999,94.75000000000004,0.05187731094052266
37.39999999999999,94.90000000000005,0.05187731094052266
37.39999999999999,95.05000000000005,0.051147657497753955
37.39999999999999,95.20000000000006,0.051147657497753955
37.39999999999999,95.35000000000007,0.051147657497753955
37.39999999999999,95.50000000000007,0.051402453060600005
37.39999999999999,95.65000000000008,0.051402453060600005
37.39999999999999,95.80000000000008,0.051402453060600005
37.39999999999999,95.95000000000009,0.051402453060600005
37.39999999999999,96.1000000000001,0.051112824329396116
37.39999999999999,96.2500000000001,0.051112824329396116
37.39999999999999,96.4000000000001,0.051112824329396116
37.39999999999999,96.55000000000011,0.06272623942113323
37.39999999999999,96.70000000000012,0.29400672569600017
37.39999999999999,96.85000000000012,0.06272623942113323
37.39999999999999,97.00000000000013,0.07087486932783188
37.39999999999999,97.15000000000013,0.07087486932783188
37.39999999999999,97.30000000000014,0.30215535560269885
37.39999999999999,97.45000000000014,0.30215535560269885
37.39999999999999,97.60000000000015,0.30355542633324484
37.39999999999999,97.75000000000016,0.07227494005837784
37.39999999999999,97.90000000000016,0.30355542633324484
37.39999999999999,98.05000000000017,0.2992232528513185
37.39999999999999,98.20000000000017,0.2992232528513185
37.39999999999999,98.35000000000018,0.2992232528513185
37.39999999999999,98.50000000000018,0.29984724325567763
37.39999999999999,98.65000000000019,0.29984724325567763
37.39999999999999,98.8000000000002,0.29984724325567763
37.39999999999999,98.9500000000002,0.29984724325567763
37.39999999999999,99.10000000000021,0.30896732151524403
37.39999999999999,99.25000000000021,0.30896732151524403
37.39999999999999,99.40000000000022,0.30896732151524403
37.39999999999999,99.55000000000022,0.3173362415619444
37.39999999999999,99.70000000000023,0.3173362415619444
37.39999999999999,99.85000000000024,0.3173362415619444
37.39999999999999,100.00000000000024,0.32661219773521044
37.39999999999999,100.15000000000025,0.32661219773521044
